sample_no,time,current
118512,5.9256e-05,3.53817e-07
118513,5.9256e-05,3.53817e-07
118514,5.9257e-05,3.53817e-07
118515,5.9257e-05,3.53817e-07
118516,5.9258e-05,3.53817e-07
118517,5.9258e-05,3.53817e-07
118518,5.9259e-05,3.53817e-07
118519,5.9259e-05,0.000120115
118520,5.926e-05,0.000923271
118521,5.926e-05,3.53817e-07
118522,5.9261e-05,3.53817e-07
118523,5.9261e-05,3.53817e-07
118524,5.9262e-05,3.53817e-07
118525,5.9262e-05,3.53817e-07
118526,5.9263e-05,3.53817e-07
118527,5.9263e-05,3.53817e-07
118528,5.9264e-05,3.53817e-07
118529,5.9264e-05,7.64945e-05
118530,5.9265e-05,0.000702395
118531,5.9265e-05,3.53817e-07
118532,5.9266e-05,3.53817e-07
118533,5.9266e-05,3.53817e-07
118534,5.9267e-05,3.53817e-07
118535,5.9267e-05,3.53817e-07
118536,5.9268e-05,3.53817e-07
118537,5.9268e-05,3.53817e-07
118538,5.9269e-05,3.53817e-07
118539,5.9269e-05,0.000124769
118540,5.927e-05,0.000933894
118541,5.927e-05,3.53817e-07
118542,5.9271e-05,3.53817e-07
118543,5.9271e-05,3.53817e-07
118544,5.9272e-05,3.53817e-07
118545,5.9272e-05,3.53817e-07
118546,5.9273e-05,3.53817e-07
118547,5.9273e-05,3.53817e-07
118548,5.9274e-05,3.53817e-07
118549,5.9274e-05,7.65424e-05
118550,5.9275e-05,0.000712363
118551,5.9275e-05,5.72519e-07
118552,5.9276e-05,3.53817e-07
118553,5.9276e-05,3.53817e-07
118554,5.9277e-05,3.53817e-07
118555,5.9277e-05,3.53817e-07
118556,5.9278e-05,3.53817e-07
118557,5.9278e-05,3.53817e-07
118558,5.9279e-05,3.53817e-07
118559,5.9279e-05,0.000150369
118560,5.928e-05,0.00100963
118561,5.928e-05,3.53817e-07
118562,5.9281e-05,3.53817e-07
118563,5.9281e-05,3.53817e-07
118564,5.9282e-05,3.53817e-07
118565,5.9282e-05,3.53817e-07
118566,5.9283e-05,3.53817e-07
118567,5.9283e-05,3.53817e-07
118568,5.9284e-05,3.53817e-07
118569,5.9284e-05,7.64912e-05
118570,5.9285e-05,0.000702399
118571,5.9285e-05,3.53817e-07
118572,5.9286e-05,3.53817e-07
118573,5.9286e-05,3.53817e-07
118574,5.9287e-05,3.53817e-07
118575,5.9287e-05,3.53817e-07
118576,5.9288e-05,3.53817e-07
118577,5.9288e-05,3.53817e-07
118578,5.9289e-05,3.53817e-07
118579,5.9289e-05,0.000383107
118580,5.929e-05,0.00157723
118581,5.929e-05,3.53817e-07
118582,5.9291e-05,3.53817e-07
118583,5.9291e-05,3.53817e-07
118584,5.9292e-05,3.53817e-07
118585,5.9292e-05,3.53817e-07
118586,5.9293e-05,3.53817e-07
118587,5.9293e-05,3.53817e-07
118588,5.9294e-05,3.53817e-07
118589,5.9294e-05,0.000359156
118590,5.9295e-05,0.00210647
118591,5.9295e-05,2.34023e-05
118592,5.9296e-05,3.53817e-07
118593,5.9296e-05,3.53817e-07
118594,5.9297e-05,3.53817e-07
118595,5.9297e-05,3.53817e-07
118596,5.9298e-05,3.53817e-07
118597,5.9298e-05,3.53817e-07
118598,5.9299e-05,3.53817e-07
118599,5.9299e-05,0.000117683
118600,5.93e-05,0.000926814
118601,5.93e-05,3.53817e-07
118602,5.9301e-05,3.53817e-07
118603,5.9301e-05,3.53817e-07
118604,5.9302e-05,3.53817e-07
118605,5.9302e-05,3.53817e-07
118606,5.9303e-05,3.53817e-07
118607,5.9303e-05,3.53817e-07
118608,5.9304e-05,3.53817e-07
118609,5.9304e-05,0.000294873
118610,5.9305e-05,0.00205769
118611,5.9305e-05,2.62204e-05
118612,5.9306e-05,3.53817e-07
118613,5.9306e-05,3.53817e-07
118614,5.9307e-05,3.53817e-07
118615,5.9307e-05,3.53817e-07
118616,5.9308e-05,3.53817e-07
118617,5.9308e-05,3.53817e-07
118618,5.9309e-05,3.53817e-07
118619,5.9309e-05,0.00011768
118620,5.931e-05,0.000926816
118621,5.931e-05,3.53817e-07
118622,5.9311e-05,3.53817e-07
118623,5.9311e-05,3.53817e-07
118624,5.9312e-05,3.53817e-07
118625,5.9312e-05,3.53817e-07
118626,5.9313e-05,3.53817e-07
118627,5.9313e-05,3.53817e-07
118628,5.9314e-05,3.53817e-07
118629,5.9314e-05,0.000292479
118630,5.9315e-05,0.00204088
118631,5.9315e-05,2.7507e-05
118632,5.9316e-05,3.53817e-07
118633,5.9316e-05,3.53817e-07
118634,5.9317e-05,3.53817e-07
118635,5.9317e-05,3.53817e-07
118636,5.9318e-05,3.53817e-07
118637,5.9318e-05,3.53817e-07
118638,5.9319e-05,3.53817e-07
118639,5.9319e-05,0.000117678
118640,5.932e-05,0.000926818
118641,5.932e-05,3.53817e-07
118642,5.9321e-05,3.53817e-07
118643,5.9321e-05,3.53817e-07
118644,5.9322e-05,3.53817e-07
118645,5.9322e-05,3.53817e-07
118646,5.9323e-05,3.53817e-07
118647,5.9323e-05,3.53817e-07
118648,5.9324e-05,3.53817e-07
118649,5.9324e-05,0.000288381
118650,5.9325e-05,0.00207342
118651,5.9325e-05,2.79883e-05
118652,5.9326e-05,3.53817e-07
118653,5.9326e-05,3.53817e-07
118654,5.9327e-05,3.53817e-07
118655,5.9327e-05,3.53817e-07
118656,5.9328e-05,3.53817e-07
118657,5.9328e-05,3.53817e-07
118658,5.9329e-05,3.53817e-07
118659,5.9329e-05,0.000117676
118660,5.933e-05,0.00092682
118661,5.933e-05,3.53817e-07
118662,5.9331e-05,3.53817e-07
118663,5.9331e-05,3.53817e-07
118664,5.9332e-05,3.53817e-07
118665,5.9332e-05,3.53817e-07
118666,5.9333e-05,3.53817e-07
118667,5.9333e-05,3.53817e-07
118668,5.9334e-05,3.53817e-07
118669,5.9334e-05,0.000292499
118670,5.9335e-05,0.00202687
118671,5.9335e-05,2.55248e-05
118672,5.9336e-05,3.53817e-07
118673,5.9336e-05,3.53817e-07
118674,5.9337e-05,3.53817e-07
118675,5.9337e-05,3.53817e-07
118676,5.9338e-05,3.53817e-07
118677,5.9338e-05,3.53817e-07
118678,5.9339e-05,3.53817e-07
118679,5.9339e-05,0.000117674
118680,5.934e-05,0.000926822
118681,5.934e-05,3.53817e-07
118682,5.9341e-05,3.53817e-07
118683,5.9341e-05,3.53817e-07
118684,5.9342e-05,3.53817e-07
118685,5.9342e-05,3.53817e-07
118686,5.9343e-05,3.53817e-07
118687,5.9343e-05,3.53817e-07
118688,5.9344e-05,3.53817e-07
118689,5.9344e-05,0.00027667
118690,5.9345e-05,0.00208488
118691,5.9345e-05,2.87349e-05
118692,5.9346e-05,3.53817e-07
118693,5.9346e-05,3.53817e-07
118694,5.9347e-05,3.53817e-07
118695,5.9347e-05,3.53817e-07
118696,5.9348e-05,3.53817e-07
118697,5.9348e-05,3.53817e-07
118698,5.9349e-05,3.53817e-07
118699,5.9349e-05,0.000117672
118700,5.935e-05,0.000926825
118701,5.935e-05,3.53817e-07
118702,5.9351e-05,3.53817e-07
118703,5.9351e-05,3.53817e-07
118704,5.9352e-05,3.53817e-07
118705,5.9352e-05,3.53817e-07
118706,5.9353e-05,3.53817e-07
118707,5.9353e-05,3.53817e-07
118708,5.9354e-05,3.53817e-07
118709,5.9354e-05,0.000274454
118710,5.9355e-05,0.00196416
118711,5.9355e-05,2.68689e-05
118712,5.9356e-05,3.53817e-07
118713,5.9356e-05,3.53817e-07
118714,5.9357e-05,3.53817e-07
118715,5.9357e-05,3.53817e-07
118716,5.9358e-05,3.53817e-07
118717,5.9358e-05,3.53817e-07
118718,5.9359e-05,3.53817e-07
118719,5.9359e-05,0.00011767
118720,5.936e-05,0.000926827
118721,5.936e-05,3.53817e-07
118722,5.9361e-05,3.53817e-07
118723,5.9361e-05,3.53817e-07
118724,5.9362e-05,3.53817e-07
118725,5.9362e-05,3.53817e-07
118726,5.9363e-05,3.53817e-07
118727,5.9363e-05,3.53817e-07
118728,5.9364e-05,3.53817e-07
118729,5.9364e-05,0.000302543
118730,5.9365e-05,0.00199033
118731,5.9365e-05,2.31743e-05
118732,5.9366e-05,3.53817e-07
118733,5.9366e-05,3.53817e-07
118734,5.9367e-05,3.53817e-07
118735,5.9367e-05,3.53817e-07
118736,5.9368e-05,3.53817e-07
118737,5.9368e-05,3.53817e-07
118738,5.9369e-05,3.53817e-07
118739,5.9369e-05,0.000117668
118740,5.937e-05,0.000926829
118741,5.937e-05,3.53817e-07
118742,5.9371e-05,3.53817e-07
118743,5.9371e-05,3.53817e-07
118744,5.9372e-05,3.53817e-07
118745,5.9372e-05,3.53817e-07
118746,5.9373e-05,3.53817e-07
118747,5.9373e-05,3.53817e-07
118748,5.9374e-05,3.53817e-07
118749,5.9374e-05,0.000277005
118750,5.9375e-05,0.00199414
118751,5.9375e-05,2.43714e-05
118752,5.9376e-05,3.53817e-07
118753,5.9376e-05,3.53817e-07
118754,5.9377e-05,3.53817e-07
118755,5.9377e-05,3.53817e-07
118756,5.9378e-05,3.53817e-07
118757,5.9378e-05,3.53817e-07
118758,5.9379e-05,3.53817e-07
118759,5.9379e-05,0.000117666
118760,5.938e-05,0.000926831
118761,5.938e-05,3.53817e-07
118762,5.9381e-05,3.53817e-07
118763,5.9381e-05,3.53817e-07
118764,5.9382e-05,3.53817e-07
118765,5.9382e-05,3.53817e-07
118766,5.9383e-05,3.53817e-07
118767,5.9383e-05,3.53817e-07
118768,5.9384e-05,3.53817e-07
118769,5.9384e-05,0.000284196
118770,5.9385e-05,0.0019813
118771,5.9385e-05,2.20455e-05
118772,5.9386e-05,3.53817e-07
118773,5.9386e-05,3.53817e-07
118774,5.9387e-05,3.53817e-07
118775,5.9387e-05,3.53817e-07
118776,5.9388e-05,3.53817e-07
118777,5.9388e-05,3.53817e-07
118778,5.9389e-05,3.53817e-07
118779,5.9389e-05,0.000117664
118780,5.939e-05,0.000926833
118781,5.939e-05,3.53817e-07
118782,5.9391e-05,3.53817e-07
118783,5.9391e-05,3.53817e-07
118784,5.9392e-05,3.53817e-07
118785,5.9392e-05,3.53817e-07
118786,5.9393e-05,3.53817e-07
118787,5.9393e-05,3.53817e-07
118788,5.9394e-05,3.53817e-07
118789,5.9394e-05,0.000300934
118790,5.9395e-05,0.00207183
118791,5.9395e-05,2.63923e-05
118792,5.9396e-05,3.53817e-07
118793,5.9396e-05,3.53817e-07
118794,5.9397e-05,3.53817e-07
118795,5.9397e-05,3.53817e-07
118796,5.9398e-05,3.53817e-07
118797,5.9398e-05,3.53817e-07
118798,5.9399e-05,3.53817e-07
118799,5.9399e-05,0.000371272
118800,5.94e-05,0.00155961
118801,5.94e-05,3.53817e-07
118802,5.9401e-05,3.53817e-07
118803,5.9401e-05,3.53817e-07
118804,5.9402e-05,3.53817e-07
118805,5.9402e-05,3.53817e-07
118806,5.9403e-05,3.53817e-07
118807,5.9403e-05,3.53817e-07
118808,5.9404e-05,3.53817e-07
118809,5.9404e-05,7.66225e-05
118810,5.9405e-05,0.00071585
118811,5.9405e-05,1.30176e-06
118812,5.9406e-05,3.53817e-07
118813,5.9406e-05,3.53817e-07
118814,5.9407e-05,3.53817e-07
118815,5.9407e-05,3.53817e-07
118816,5.9408e-05,3.53817e-07
118817,5.9408e-05,3.53817e-07
118818,5.9409e-05,3.53817e-07
118819,5.9409e-05,0.000120084
118820,5.941e-05,0.000923303
118821,5.941e-05,3.53817e-07
118822,5.9411e-05,3.53817e-07
118823,5.9411e-05,3.53817e-07
118824,5.9412e-05,3.53817e-07
118825,5.9412e-05,3.53817e-07
118826,5.9413e-05,3.53817e-07
118827,5.9413e-05,3.53817e-07
118828,5.9414e-05,3.53817e-07
118829,5.9414e-05,7.64698e-05
118830,5.9415e-05,0.00070242
118831,5.9415e-05,3.53817e-07
118832,5.9416e-05,3.53817e-07
118833,5.9416e-05,3.53817e-07
118834,5.9417e-05,3.53817e-07
118835,5.9417e-05,3.53817e-07
118836,5.9418e-05,3.53817e-07
118837,5.9418e-05,3.53817e-07
118838,5.9419e-05,3.53817e-07
118839,5.9419e-05,0.000124738
118840,5.942e-05,0.000933926
118841,5.942e-05,3.53817e-07
118842,5.9421e-05,3.53817e-07
118843,5.9421e-05,3.53817e-07
118844,5.9422e-05,3.53817e-07
118845,5.9422e-05,3.53817e-07
118846,5.9423e-05,3.53817e-07
118847,5.9423e-05,3.53817e-07
118848,5.9424e-05,3.53817e-07
118849,5.9424e-05,7.65177e-05
118850,5.9425e-05,0.000712388
118851,5.9425e-05,5.72536e-07
118852,5.9426e-05,3.53817e-07
118853,5.9426e-05,3.53817e-07
118854,5.9427e-05,3.53817e-07
118855,5.9427e-05,3.53817e-07
118856,5.9428e-05,3.53817e-07
118857,5.9428e-05,3.53817e-07
118858,5.9429e-05,3.53817e-07
118859,5.9429e-05,0.000161661
118860,5.943e-05,0.000998872
118861,5.943e-05,3.53817e-07
118862,5.9431e-05,3.53817e-07
118863,5.9431e-05,3.53817e-07
118864,5.9432e-05,3.53817e-07
118865,5.9432e-05,3.53817e-07
118866,5.9433e-05,3.53817e-07
118867,5.9433e-05,3.53817e-07
118868,5.9434e-05,3.53817e-07
118869,5.9434e-05,7.64665e-05
118870,5.9435e-05,0.000702424
118871,5.9435e-05,3.53817e-07
118872,5.9436e-05,3.53817e-07
118873,5.9436e-05,3.53817e-07
118874,5.9437e-05,3.53817e-07
118875,5.9437e-05,3.53817e-07
118876,5.9438e-05,3.53817e-07
118877,5.9438e-05,3.53817e-07
118878,5.9439e-05,3.53817e-07
118879,5.9439e-05,0.000407897
118880,5.944e-05,0.0016314
118881,5.944e-05,3.63355e-07
118882,5.9441e-05,3.53817e-07
118883,5.9441e-05,3.53817e-07
118884,5.9442e-05,3.53817e-07
118885,5.9442e-05,3.53817e-07
118886,5.9443e-05,3.53817e-07
118887,5.9443e-05,3.53817e-07
118888,5.9444e-05,3.53817e-07
118889,5.9444e-05,0.000334358
118890,5.9445e-05,0.00214124
118891,5.9445e-05,3.08511e-05
118892,5.9446e-05,3.53817e-07
118893,5.9446e-05,3.53817e-07
118894,5.9447e-05,3.53817e-07
118895,5.9447e-05,3.53817e-07
118896,5.9448e-05,3.53817e-07
118897,5.9448e-05,3.53817e-07
118898,5.9449e-05,3.53817e-07
118899,5.9449e-05,0.000117651
118900,5.945e-05,0.000926845
118901,5.945e-05,3.53817e-07
118902,5.9451e-05,3.53817e-07
118903,5.9451e-05,3.53817e-07
118904,5.9452e-05,3.53817e-07
118905,5.9452e-05,3.53817e-07
118906,5.9453e-05,3.53817e-07
118907,5.9453e-05,3.53817e-07
118908,5.9454e-05,3.53817e-07
118909,5.9454e-05,0.000300025
118910,5.9455e-05,0.00206833
118911,5.9455e-05,2.3591e-05
118912,5.9456e-05,3.53817e-07
118913,5.9456e-05,3.53817e-07
118914,5.9457e-05,3.53817e-07
118915,5.9457e-05,3.53817e-07
118916,5.9458e-05,3.53817e-07
118917,5.9458e-05,3.53817e-07
118918,5.9459e-05,3.53817e-07
118919,5.9459e-05,0.000117649
118920,5.946e-05,0.000926847
118921,5.946e-05,3.53817e-07
118922,5.9461e-05,3.53817e-07
118923,5.9461e-05,3.53817e-07
118924,5.9462e-05,3.53817e-07
118925,5.9462e-05,3.53817e-07
118926,5.9463e-05,3.53817e-07
118927,5.9463e-05,3.53817e-07
118928,5.9464e-05,3.53817e-07
118929,5.9464e-05,0.00028798
118930,5.9465e-05,0.00202888
118931,5.9465e-05,2.57602e-05
118932,5.9466e-05,3.53817e-07
118933,5.9466e-05,3.53817e-07
118934,5.9467e-05,3.53817e-07
118935,5.9467e-05,3.53817e-07
118936,5.9468e-05,3.53817e-07
118937,5.9468e-05,3.53817e-07
118938,5.9469e-05,3.53817e-07
118939,5.9469e-05,0.000117647
118940,5.947e-05,0.000926849
118941,5.947e-05,3.53817e-07
118942,5.9471e-05,3.53817e-07
118943,5.9471e-05,3.53817e-07
118944,5.9472e-05,3.53817e-07
118945,5.9472e-05,3.53817e-07
118946,5.9473e-05,3.53817e-07
118947,5.9473e-05,3.53817e-07
118948,5.9474e-05,3.53817e-07
118949,5.9474e-05,0.000297747
118950,5.9475e-05,0.002051
118951,5.9475e-05,2.75619e-05
118952,5.9476e-05,3.53817e-07
118953,5.9476e-05,3.53817e-07
118954,5.9477e-05,3.53817e-07
118955,5.9477e-05,3.53817e-07
118956,5.9478e-05,3.53817e-07
118957,5.9478e-05,3.53817e-07
118958,5.9479e-05,3.53817e-07
118959,5.9479e-05,0.000117645
118960,5.948e-05,0.000926852
118961,5.948e-05,3.53817e-07
118962,5.9481e-05,3.53817e-07
118963,5.9481e-05,3.53817e-07
118964,5.9482e-05,3.53817e-07
118965,5.9482e-05,3.53817e-07
118966,5.9483e-05,3.53817e-07
118967,5.9483e-05,3.53817e-07
118968,5.9484e-05,3.53817e-07
118969,5.9484e-05,0.00027258
118970,5.9485e-05,0.0019789
118971,5.9485e-05,2.57162e-05
118972,5.9486e-05,3.53817e-07
118973,5.9486e-05,3.53817e-07
118974,5.9487e-05,3.53817e-07
118975,5.9487e-05,3.53817e-07
118976,5.9488e-05,3.53817e-07
118977,5.9488e-05,3.53817e-07
118978,5.9489e-05,3.53817e-07
118979,5.9489e-05,0.000117643
118980,5.949e-05,0.000926853
118981,5.949e-05,3.53817e-07
118982,5.9491e-05,3.53817e-07
118983,5.9491e-05,3.53817e-07
118984,5.9492e-05,3.53817e-07
118985,5.9492e-05,3.53817e-07
118986,5.9493e-05,3.53817e-07
118987,5.9493e-05,3.53817e-07
118988,5.9494e-05,3.53817e-07
118989,5.9494e-05,0.000273961
118990,5.9495e-05,0.00196755
118991,5.9495e-05,2.46299e-05
118992,5.9496e-05,3.53817e-07
118993,5.9496e-05,3.53817e-07
118994,5.9497e-05,3.53817e-07
118995,5.9497e-05,3.53817e-07
118996,5.9498e-05,3.53817e-07
118997,5.9498e-05,3.53817e-07
118998,5.9499e-05,3.53817e-07
118999,5.9499e-05,0.000117641
119000,5.95e-05,0.000926856
119001,5.95e-05,3.53817e-07
119002,5.9501e-05,3.53817e-07
119003,5.9501e-05,3.53817e-07
119004,5.9502e-05,3.53817e-07
119005,5.9502e-05,3.53817e-07
119006,5.9503e-05,3.53817e-07
119007,5.9503e-05,3.53817e-07
119008,5.9504e-05,3.53817e-07
119009,5.9504e-05,0.000252114
119010,5.9505e-05,0.00192142
119011,5.9505e-05,2.76086e-05
119012,5.9506e-05,3.53817e-07
119013,5.9506e-05,3.53817e-07
119014,5.9507e-05,3.53817e-07
119015,5.9507e-05,3.53817e-07
119016,5.9508e-05,3.53817e-07
119017,5.9508e-05,3.53817e-07
119018,5.9509e-05,3.53817e-07
119019,5.9509e-05,0.000117639
119020,5.951e-05,0.000926858
119021,5.951e-05,3.53817e-07
119022,5.9511e-05,3.53817e-07
119023,5.9511e-05,3.53817e-07
119024,5.9512e-05,3.53817e-07
119025,5.9512e-05,3.53817e-07
119026,5.9513e-05,3.53817e-07
119027,5.9513e-05,3.53817e-07
119028,5.9514e-05,3.53817e-07
119029,5.9514e-05,0.000299502
119030,5.9515e-05,0.00195285
119031,5.9515e-05,2.1869e-05
119032,5.9516e-05,3.53817e-07
119033,5.9516e-05,3.53817e-07
119034,5.9517e-05,3.53817e-07
119035,5.9517e-05,3.53817e-07
119036,5.9518e-05,3.53817e-07
119037,5.9518e-05,3.53817e-07
119038,5.9519e-05,3.53817e-07
119039,5.9519e-05,0.000117637
119040,5.952e-05,0.00092686
119041,5.952e-05,3.53817e-07
119042,5.9521e-05,3.53817e-07
119043,5.9521e-05,3.53817e-07
119044,5.9522e-05,3.53817e-07
119045,5.9522e-05,3.53817e-07
119046,5.9523e-05,3.53817e-07
119047,5.9523e-05,3.53817e-07
119048,5.9524e-05,3.53817e-07
119049,5.9524e-05,0.000273297
119050,5.9525e-05,0.00191675
119051,5.9525e-05,2.34912e-05
119052,5.9526e-05,3.53817e-07
119053,5.9526e-05,3.53817e-07
119054,5.9527e-05,3.53817e-07
119055,5.9527e-05,3.53817e-07
119056,5.9528e-05,3.53817e-07
119057,5.9528e-05,3.53817e-07
119058,5.9529e-05,3.53817e-07
119059,5.9529e-05,0.000117635
119060,5.953e-05,0.000926862
119061,5.953e-05,3.53817e-07
119062,5.9531e-05,3.53817e-07
119063,5.9531e-05,3.53817e-07
119064,5.9532e-05,3.53817e-07
119065,5.9532e-05,3.53817e-07
119066,5.9533e-05,3.53817e-07
119067,5.9533e-05,3.53817e-07
119068,5.9534e-05,3.53817e-07
119069,5.9534e-05,0.000278062
119070,5.9535e-05,0.00189316
119071,5.9535e-05,2.07002e-05
119072,5.9536e-05,3.53817e-07
119073,5.9536e-05,3.53817e-07
119074,5.9537e-05,3.53817e-07
119075,5.9537e-05,3.53817e-07
119076,5.9538e-05,3.53817e-07
119077,5.9538e-05,3.53817e-07
119078,5.9539e-05,3.53817e-07
119079,5.9539e-05,0.000117633
119080,5.954e-05,0.000926864
119081,5.954e-05,3.53817e-07
119082,5.9541e-05,3.53817e-07
119083,5.9541e-05,3.53817e-07
119084,5.9542e-05,3.53817e-07
119085,5.9542e-05,3.53817e-07
119086,5.9543e-05,3.53817e-07
119087,5.9543e-05,3.53817e-07
119088,5.9544e-05,3.53817e-07
119089,5.9544e-05,0.000285654
119090,5.9545e-05,0.00206494
119091,5.9545e-05,2.59263e-05
119092,5.9546e-05,3.53817e-07
119093,5.9546e-05,3.53817e-07
119094,5.9547e-05,3.53817e-07
119095,5.9547e-05,3.53817e-07
119096,5.9548e-05,3.53817e-07
119097,5.9548e-05,3.53817e-07
119098,5.9549e-05,3.53817e-07
119099,5.9549e-05,0.000362524
119100,5.955e-05,0.00155929
119101,5.955e-05,3.53918e-07
119102,5.9551e-05,3.53817e-07
119103,5.9551e-05,3.53817e-07
119104,5.9552e-05,3.53817e-07
119105,5.9552e-05,3.53817e-07
119106,5.9553e-05,3.53817e-07
119107,5.9553e-05,3.53817e-07
119108,5.9554e-05,3.53817e-07
119109,5.9554e-05,7.65979e-05
119110,5.9555e-05,0.000715875
119111,5.9555e-05,1.30182e-06
119112,5.9556e-05,3.53817e-07
119113,5.9556e-05,3.53817e-07
119114,5.9557e-05,3.53817e-07
119115,5.9557e-05,3.53817e-07
119116,5.9558e-05,3.53817e-07
119117,5.9558e-05,3.53817e-07
119118,5.9559e-05,3.53817e-07
119119,5.9559e-05,0.000120052
119120,5.956e-05,0.000923334
119121,5.956e-05,3.53817e-07
119122,5.9561e-05,3.53817e-07
119123,5.9561e-05,3.53817e-07
119124,5.9562e-05,3.53817e-07
119125,5.9562e-05,3.53817e-07
119126,5.9563e-05,3.53817e-07
119127,5.9563e-05,3.53817e-07
119128,5.9564e-05,3.53817e-07
119129,5.9564e-05,7.64452e-05
119130,5.9565e-05,0.000702445
119131,5.9565e-05,3.53817e-07
119132,5.9566e-05,3.53817e-07
119133,5.9566e-05,3.53817e-07
119134,5.9567e-05,3.53817e-07
119135,5.9567e-05,3.53817e-07
119136,5.9568e-05,3.53817e-07
119137,5.9568e-05,3.53817e-07
119138,5.9569e-05,3.53817e-07
119139,5.9569e-05,0.000124706
119140,5.957e-05,0.000933957
119141,5.957e-05,3.53817e-07
119142,5.9571e-05,3.53817e-07
119143,5.9571e-05,3.53817e-07
119144,5.9572e-05,3.53817e-07
119145,5.9572e-05,3.53817e-07
119146,5.9573e-05,3.53817e-07
119147,5.9573e-05,3.53817e-07
119148,5.9574e-05,3.53817e-07
119149,5.9574e-05,7.6493e-05
119150,5.9575e-05,0.000712412
119151,5.9575e-05,5.72554e-07
119152,5.9576e-05,3.53817e-07
119153,5.9576e-05,3.53817e-07
119154,5.9577e-05,3.53817e-07
119155,5.9577e-05,3.53817e-07
119156,5.9578e-05,3.53817e-07
119157,5.9578e-05,3.53817e-07
119158,5.9579e-05,3.53817e-07
119159,5.9579e-05,0.0001468
119160,5.958e-05,0.000997062
119161,5.958e-05,3.53817e-07
119162,5.9581e-05,3.53817e-07
119163,5.9581e-05,3.53817e-07
119164,5.9582e-05,3.53817e-07
119165,5.9582e-05,3.53817e-07
119166,5.9583e-05,3.53817e-07
119167,5.9583e-05,3.53817e-07
119168,5.9584e-05,3.53817e-07
119169,5.9584e-05,7.64419e-05
119170,5.9585e-05,0.000702448
119171,5.9585e-05,3.53817e-07
119172,5.9586e-05,3.53817e-07
119173,5.9586e-05,3.53817e-07
119174,5.9587e-05,3.53817e-07
119175,5.9587e-05,3.53817e-07
119176,5.9588e-05,3.53817e-07
119177,5.9588e-05,3.53817e-07
119178,5.9589e-05,3.53817e-07
119179,5.9589e-05,0.000379327
119180,5.959e-05,0.00154133
119181,5.959e-05,3.53817e-07
119182,5.9591e-05,3.53817e-07
119183,5.9591e-05,3.53817e-07
119184,5.9592e-05,3.53817e-07
119185,5.9592e-05,3.53817e-07
119186,5.9593e-05,3.53817e-07
119187,5.9593e-05,3.53817e-07
119188,5.9594e-05,3.53817e-07
119189,5.9594e-05,0.000358217
119190,5.9595e-05,0.00206226
119191,5.9595e-05,1.93551e-05
119192,5.9596e-05,3.53817e-07
119193,5.9596e-05,3.53817e-07
119194,5.9597e-05,3.53817e-07
119195,5.9597e-05,3.53817e-07
119196,5.9598e-05,3.53817e-07
119197,5.9598e-05,3.53817e-07
119198,5.9599e-05,3.53817e-07
119199,5.9599e-05,0.00011762
119200,5.96e-05,0.000926876
119201,5.96e-05,3.53817e-07
119202,5.9601e-05,3.53817e-07
119203,5.9601e-05,3.53817e-07
119204,5.9602e-05,3.53817e-07
119205,5.9602e-05,3.53817e-07
119206,5.9603e-05,3.53817e-07
119207,5.9603e-05,3.53817e-07
119208,5.9604e-05,3.53817e-07
119209,5.9604e-05,0.00027573
119210,5.9605e-05,0.00202102
119211,5.9605e-05,2.49706e-05
119212,5.9606e-05,3.53817e-07
119213,5.9606e-05,3.53817e-07
119214,5.9607e-05,3.53817e-07
119215,5.9607e-05,3.53817e-07
119216,5.9608e-05,3.53817e-07
119217,5.9608e-05,3.53817e-07
119218,5.9609e-05,3.53817e-07
119219,5.9609e-05,0.000117618
119220,5.961e-05,0.000926878
119221,5.961e-05,3.53817e-07
119222,5.9611e-05,3.53817e-07
119223,5.9611e-05,3.53817e-07
119224,5.9612e-05,3.53817e-07
119225,5.9612e-05,3.53817e-07
119226,5.9613e-05,3.53817e-07
119227,5.9613e-05,3.53817e-07
119228,5.9614e-05,3.53817e-07
119229,5.9614e-05,0.000282067
119230,5.9615e-05,0.0019392
119231,5.9615e-05,2.19406e-05
119232,5.9616e-05,3.53817e-07
119233,5.9616e-05,3.53817e-07
119234,5.9617e-05,3.53817e-07
119235,5.9617e-05,3.53817e-07
119236,5.9618e-05,3.53817e-07
119237,5.9618e-05,3.53817e-07
119238,5.9619e-05,3.53817e-07
119239,5.9619e-05,0.000117616
119240,5.962e-05,0.00092688
119241,5.962e-05,3.53817e-07
119242,5.9621e-05,3.53817e-07
119243,5.9621e-05,3.53817e-07
119244,5.9622e-05,3.53817e-07
119245,5.9622e-05,3.53817e-07
119246,5.9623e-05,3.53817e-07
119247,5.9623e-05,3.53817e-07
119248,5.9624e-05,3.53817e-07
119249,5.9624e-05,0.000282047
119250,5.9625e-05,0.00196543
119251,5.9625e-05,2.52964e-05
119252,5.9626e-05,3.53817e-07
119253,5.9626e-05,3.53817e-07
119254,5.9627e-05,3.53817e-07
119255,5.9627e-05,3.53817e-07
119256,5.9628e-05,3.53817e-07
119257,5.9628e-05,3.53817e-07
119258,5.9629e-05,3.53817e-07
119259,5.9629e-05,0.000117614
119260,5.963e-05,0.000926883
119261,5.963e-05,3.53817e-07
119262,5.9631e-05,3.53817e-07
119263,5.9631e-05,3.53817e-07
119264,5.9632e-05,3.53817e-07
119265,5.9632e-05,3.53817e-07
119266,5.9633e-05,3.53817e-07
